id,project,status,created_at,updated_at,application_round,wallet_address,last_updated,project_id,title,description,website,github_user,project_github,project_twitter,previous_funding,team_size,live_on_other_chains,project_value,improvements_to_existing_project
0xcfce3061874a1a201ddbb0a75eda86c52543c7d64f09c9650b4b12cbc6462da2-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xcfce3061874a1a201ddbb0a75eda86c52543c7d64f09c9650b4b12cbc6462da2,PENDING,2022-11-15 16:45:37,2022-11-15 16:45:37,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xa02ece161c196ce699ca873ef69e644f7eeae6fc,0,33,Fantomon,"Fantomon is a Play-to-Earn Trading Card Game that merges a retro game style with DeFi and a Play-to-Earn model. The entire game is built on-chain on the Fantom Opera network. All cards, items and resources are tokens on Fantom!

Fantomons are bizarre creatures from another realm that have started appearing in our universe through some form of ""gateway""! We don't know how or why they are here, nor do we understand where they came from. Trainers collect and study Fantomons to improve our understanding of them, maintain the delicate balance and prevent catastrophe.

More links:
Docs: https://fmons.gitbook.io
Contract code: https://github.com/CodeLarkin/fantomon-all-contracts
Contracts addresses: https://fmons.gitbook.io/fantomon/welcome/contracts
Lore: https://fmons.gitbook.io/fantomon/lore",https://fantomon.net,CodeLarkin,,fantomonftm,"Yes, but only from previous NFT mints and some initial funds from MCLB to get us started in 2021.",2,"No, but we plan to go partially cross-chain in the future.","Interactive fully on-chain dynamic trading cards that fuse handmade art with onchain stats. The game includes yield farming, non-custodial nft staking, highly interactive NFT cards, gamified liquidity-providing, token mixing, NFT feeding, community-made journeys, fun music and retro art. Card battles are expected near the end of 2022, with faction wars and more to come!",
0xd027dc7485cccdc0057f4582f74e0c50cfd5b3df567327932e5c6d52af57d9a2-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xd027dc7485cccdc0057f4582f74e0c50cfd5b3df567327932e5c6d52af57d9a2,PENDING,2022-12-03 14:38:45,2022-12-03 14:38:45,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x6eb18f06dff6759e2c66d29550397f624f36829f,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:133,FTM.Guru,"A service provider to individuals, teams & general public. Products range from niche data analytics to customized blockchain tools, security reviews to security solutions, public-use defi apps to custom contract tailoring, and (too) much more.
Previously regarded as a Multi-faceted growth hacker for indie projects of fantom, the FTM.Guru has grown to provide services to small and big entities alike. It has matured quite a lot over the last 21 months of its service on Fantom and wholeheartedly continues to follow its 3-word manifesto of ""Help. De-Centralize. Grow.""",https://ftm.guru,ftm1337,,ftm1337,"Yes, from a DAO in 2021, denominated in FTM, currently held & worth $1800.",1-5,Yes,"Bespoke customization of novel & useful Blockchain Tools, Services & Decentralized Applications for indiviuals, teams, DAOs & general public.",Original idea.
0xd098401d03640232eb0487db403d5d9241f5127da12ad70da1306e24f0c8e310-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xd098401d03640232eb0487db403d5d9241f5127da12ad70da1306e24f0c8e310,PENDING,2022-12-02 13:00:52,2022-12-02 13:00:52,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x3ef1b0db4d10d2e3ce06699c0bd4ef0aaf897614,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:116,Praise,"Recognize and reward community contributions, foster a culture of giving and gratitude.

As decentralized organizations grow in size, it becomes difficult to involve the community in determining what contributions to value. Praise encourages communities to cultivate a culture of giving and gratitude by recognizing and rewarding contributions.

By listening to what the community values and involving members every step of the way, praise allows bottom-up value systems to emerge. This bottom-up approach to value creation is essential for ensuring that the community remains invested and engaged.

Praise is used to recognize the full range of value created, from minor to major contributions. Contributions made outside of any platform can also be recognized. This promotes a more positive and productive community as a whole.",https://givepraise.xyz/,https://github.com/kristoferlund,https://github.com/givepraise/praise,https://twitter.com/givepraise,Gitcoin and General Magic,7,"Praise is about projects installing it, it can be deploy on any chain","Any DAO can use the Praise tool, which is open source to make a reputation system inside the DAO and give governance not only to stakeholders but also to builders",
0xd0a1c7dfa6c2ec0cfe2a7605d1cc0bb37919ed791b4ec58ec4334422a451e7b7-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xd0a1c7dfa6c2ec0cfe2a7605d1cc0bb37919ed791b4ec58ec4334422a451e7b7,PENDING,2022-12-03 20:13:30,2022-12-03 20:13:30,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xf62fafc9b31b016484dcb779d8c3a0b26e9815a6,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:135,Tarot,Tarot is a decentralized lending protocol on the Fantom network.,https://www.tarot.to,,,@TarotFinance,No,1,Yes,"Tarot was the first native lending protocol to launch on Fantom. For over a year, Tarot has pushed the bounds of decentralized finance, becoming a hub for liquidity provision and a trusted partner of many leading protocols.",
0xd3dbb56ea46c578ff71c9ff1a7745669ca598b98cbbc5b0303bee3c92879627f-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xd3dbb56ea46c578ff71c9ff1a7745669ca598b98cbbc5b0303bee3c92879627f,PENDING,2022-11-16 08:32:40,2022-11-16 08:32:40,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x879e5ea3f8b0d5e368a59f79ad8969025953b1f1,0,41,Symphony Finance,"Symphony DEX is a novel yield-generating Decentralized exchange. It helps traders maximize profits and yield at the same time, hence improving capital efficiency as compared to the existing DEXes.

- Symphony DEX optimizes yield on trades by integrating with protocols like Aave, Compound, Yearn, etc. 

- Apart from yield generation, Symphony DEX has other great features like “Liquidity Aggregation”, which benefits the users by executing their trades at the best price. 

- The Stop-loss order type is also supported by Symphony DEX. It is another useful feature that helps with hedging, buying dip, DCAing, etc.

- Anyone can run an executor service & host UI to execute trades. The executor will be incentivized to host their own UI too, which makes Symphony DEX UI decentralized. This would ultimately help eliminate UI downtime.",https://symphony.finance,symphonyfi,symphony-finance,SymphonyFinance,No,6,Yes,"At Symphony, we understand that when you’re riding the volatility, your trades need to execute quickly. This is why we’ve built our DEX as the composability layer that aggregates liquidity across the network, giving the user quick trade execution. Symphony acts as a Meta DEX aggregator, giving the user the best price across all decentralized exchanges and aggregators. A small price change can make a big difference, especially as trading is a matter of fine margins.  We’ve automated yield generation so users can focus on trading. The trades keep earning yield on safe protocols until the time they execute. All one needs to do is create an order, and the yield comes automatically.  Symphony also provides depeg protection by providing a stop-loss order feature. If a token depegs, your stop loss will hit, and you will get out in time with no yield wasted. This will safeguard users from situations like the UST catastrophe.  All in all, Symphony DEX provides a win-win situation for its users, while they maintain self-custody of their assets on Fantom.",
0xd457cbfb0f561315a7bba363028bcdddab520763412e12d38cd097db2af7b332-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xd457cbfb0f561315a7bba363028bcdddab520763412e12d38cd097db2af7b332,PENDING,2022-11-16 07:14:30,2022-11-16 07:14:30,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x111a5a1fac7cb02f9fb367f8f75912deaaf18c9a,0,40,Pink Paper,"Pink Paper is a decentralized and permissionless publishing platform for individuals and communities worldwide to express their opinions and share information with the rest of their communities. Users can come and publish blogs and other forms of content on the platform and showcase it to the world. At the same time, one can raise funds for their endeavors on the platform allowing donating to world-changing technologies. Pink Paper will provide a decentralized and censorship-free platform for everyone to use and express their views about different topics.



We are providing a censorship-free decentralized publishing platform that supports freedom of speech. 


",https://pinkpaper.xyz,,,https://twitter.com/Pinkpaperxyz,We have received grant from Filecoin.,8,Yes,"There are increased attacks from big tech worldwide on free speech. Big Tech platforms are increasingly banning specific individuals and communities from their platforms. In these testing times for free speech, Pink Paper aspires to protect the ethos of free speech and freedom for communities who want to raise their voice. Even Stani, founder of Aave was recently banned from Twitter for posting a joke which highlights the need for a decentralized platform. We will provide a free platform which will be available with zero censorship and there’s increasing need for such a platform where users data is being used to profit billions and at the same time deplatform them anytime the big tech wants. With increased censorship by big tech decentralized, censorship free platforms will be in high demand. We want to cater to this growing demand and it will directly push the growth for Fantom ecosystem.",No
0xd8a96761504718f19835b1a67bd0a0c432b1ef002e435d6e8168d744db0c725f-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xd8a96761504718f19835b1a67bd0a0c432b1ef002e435d6e8168d744db0c725f,PENDING,2022-11-16 12:12:20,2022-11-16 12:12:20,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x17d0f39f93acc2762bfe013c1b3fab0ccb56e335,0,43,WigoSwap,"WigoSwap is an all-in-one suite where you can enjoy the benefits of DeFi in an accessible and usable way while having fun and earning by participating in games and contests.

The more you engage with WigoSwap, the more you contribute to the scalability and stability of the protocol.

WigoSwap’s comprehensive Web3 platform provides DeFi services including DEX, Yield Farming, and Staking, with the lowest transaction fees in the Fantom ecosystem (only 0.19%).

A clean and responsive user interface means that DeFi Degens and crypto newbies can quickly familiarize themselves with the WigoSwap protocol and feel completely at home.

Alongside WigoSwap’s standard DeFi offerings, exclusive products like WigoGalaxy and PREDICT inject fun and bring even more earnings opportunities to the seamless Web3 experience we provide.

One of WigoSwap’s many advantages is that as engagement and numbers of users increase, the unique Gamified Burning Mechanism or GBM removes tokens from the circulating supply to extend the emissions distribution period without exceeding the 2B token hard cap.

We try to do things differently on WigoSwap, and we sum up the protocol with this one sentence: WigoSwap enables you to trade your tokens efficiently, earn passive income, and have fun in DeFi. 

The WigoSwap team includes experts and enthusiasts who have been believers in Fantom for years. 

We know that for a network to succeed, it needs to attract users via innovative, scalable technology and practical applications that showcase the network’s capabilities. 

Powerful and groundbreaking DeFi protocols have been developed on Fantom, but due to a lack of attention to user experience and usability, these complex platforms have been unable to attract inexperienced users. 

WigoSwap fills this gap with a  DeFi platform combining sophisticated tools and a carefully designed, pleasing visual interface. 

From the outset, our aim has been to build an easy- and enjoyable-to-use DeFi protocol that leverages the capabilities of the Fantom network and lowers the barriers to entry that limit new users.

Several key factors sustain our competitive advantage:

- Simplicity and comprehensibility:
We think user-centric, create simple solutions for real problems, and avoid complicated terms and over-specialized solutions. DeFi should be the answer to users’ problems and not the cause of more problems.
Belief in effective simplicity guides our products, the user interface, and the documentation we produce.

- DeFi with GameFi:
We inject an element of fun into DeFi through WigoGalaxy rich user profiles and mini-games. WigoGalaxy opens a new world of gamification in DeFi.

- Sustainability and scalability:
WigoSwap’s tokenomics and deflationary mechanisms are designed around sustainability. A hard cap of 2B limits the total circulating supply. Through the Gameified Burning Mechanism, a significant portion of the WIGO is removed from circulation and reallocated to emissions rewards.
Long-term, with sufficient user engagement, it’s possible that WIGO will be deflationary!

- The lowest possible transaction fees:
Transaction fees on WigoSwap are only 0.19%!

- Art and NFT:
The WigoSwap team is connected to a network of artists with whom we are collaborating to build an NFT marketplace (WigoMarket) focused on high-quality collections. Users on the platform can already mint a unique and exclusive NFT Wiggy character usable as a PFP.
More Wiggy-themed collections are on the way as we lead up to the launch of our marketplace!

As a new project born in the bear market, we spend our resources optimally on things that can have more impact and bring more users to WigoSwap:

1- We plan to focus increasingly on GameFi. Our recent investment in the excellent game RedWest marks a vital step in this direction. We believe that GameFi can play a critical role in growing DeFi services.

2- Another key component in our GameFi strategy is WigoGalaxy, an area of WigoSwap where we will continue to develop and offer fun and profitable mini-games that will serve as a portal for users to experience gamified-DeFi.

3- We will grow the Fantom NFT ecosystem with Wiggy NFTs, the NFT Marketplace, and collaborations with reputable artists.

4- In addition to the above, we will soon release the WigoSwap Launchpad and WigoRun, through which blockchain startups can access accelerator and fundraising programs and resources to support their expansion on the Fantom network.

5- WigoSwap's $FTM Liquid Staking will come in Q1 2023!

A great option for $FTM stakers who are looking for another avenue to put the value of their stake to work.

$wiFTM maximizes your rewards, frees up the value of your staked $FTM & increases security of the Fantom network.

We hope to get funds from our community and the Fantom Foundation to have various bug bounties and additional security audits.",https://wigoswap.io,wigoswap,wigoswap,wigoswap,-,9,No,"We're developing a great new option for FTM stakers who are looking for another avenue to put the value of their stake to work.  Our liquid staking solution, wiFTM, maximizes user rewards, frees up the value of user staked FTM & increases security of the Fantom network. Hope to get funds from our community and the $FTM foundation to have various bug bounties and additional security audits.",
0xda2686113cbc5670c9e5c532b4373bb04cbd0abf4cd0188ef20c2e70ef33ca1c-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xda2686113cbc5670c9e5c532b4373bb04cbd0abf4cd0188ef20c2e70ef33ca1c,PENDING,2022-11-15 05:17:26,2022-11-15 05:17:26,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xb11eacc17bd735854d9d89bee9efe1d6b7e0b9bf,0,25,Spiritopoly,"Spiritopoly is a Fantom-themed board game based upon the beloved classic ""Monopoly."" The game board pays homage to the FTM community because all properties and game pieces are protocols and NFT projects from the chain's most recognizable builders.

Many consider GameFi to be the hook that will onboard millions to web3 and blockchain entertainment. This is a very likely outcome; however, many games worth playing have a considerable learning curve and the time investment needed to acquire an edge can be exhausting. Being mindful of that, I hope to create a game that requires no such experience -- because the chances are high that any given person already knows how to play ""Monopoly."" In this way, it aims to be a gentle way to lure newcomers to Fantom by giving them a game they already understand.

Spiritopoly also serves to educate those players about our ""spooky"" ecosystem, because the properties and game pieces should encourage them to want to know more about their origins. Thus, it'll be a symbol of the tight-knit creative family that has been forged over the last year.

The game is being built with Unreal Engine 5, and as such, the graphics are being designed with the highest quality in mind. An initial NFT mint was launched with the goal of raising funds to subsidize the cost of game development. Much of the art has been completed because of that, but now additional funds are needed to hire an experienced Unreal developer, who will help bring the functionality of the game to life. With support from Fantom x Gitcoin, I hope to complete a visually-stunning game that will spark some nostalgia ... and surely lead to some heated arguments!",https://spiritopoly.games,,,0x_aspenth,Yes - NFT mint helped incentivize the creation of game art assets,2,No,"Easy to learn game helps introduce newcomers to the Fantom ecosystem by showing them which protocols and projects are most valuable and respected. It accomplishes this by highlighting the ""must know"" apps/artists and recognizing them with a game piece and/or board property",
0xe6d483352728f2fc84682d387fb469134b6816ea7ef55f2c0c55f635560ee334-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xe6d483352728f2fc84682d387fb469134b6816ea7ef55f2c0c55f635560ee334,PENDING,2022-12-04 14:23:35,2022-12-04 14:23:35,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x065f2bac8db8358c8b72118700a8266c0c5588be,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:139,BeatMeIfYouCan.xyz,"BeatMeIfYouCan.xyz is a portal for fun multiplayer blockchain games guided by the gameplay principle of ""quick to learn"", ""difficult to master"".

Games are to be secure and fair player-vs-player games implemented using commit-reveal technology. Encounters with other players can be bet on to increase excitement.

A small portion of the winnings of each game that is bet on will be placed in a pool that can be accessed by game tokens granted each time a player play a game.

The end result will be a sustainable ecosystem that can support both skilled and unskilled play-to-earn players via the betting system's profits.",https://beatmeifyoucan.xyz,https://github.com/jdspugh/beatmeifyoucan.xyz,,,No,1,No,Secure commit-reveal style player-vs-player games.,No
0xeac488df15c026582a77d3345acb7b69eb4b945cd1c3b244c48d84b755ed9d23-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xeac488df15c026582a77d3345acb7b69eb4b945cd1c3b244c48d84b755ed9d23,PENDING,2022-12-01 18:12:22,2022-12-01 18:12:22,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x6faad3c23ba7f04db0b54b87c185ce4fb2676b60,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:104,CryptoStats,"One neutral source of truth for crypto metrics. Used by everyone, and managed by the community.
",https://cryptostats.community/,,,https://twitter.com/CryptoStats_,"Yes, small grants including EF and Uniswap",4,"Yes, we provide metrics for many different networks.","Many users of Fantom are also users of our sites.  You can see the network mentioned on sites like CryptoFees or our newest site CryptoFlows.  Our sites are already up and operational and have been used by many for some time. Therefore, we are asking for this funding to help us operate and sustain our sites over time.",n/a
0xeb6e68977cbd975239f19766340f754780769a14ffcc1a4da6643d2af0190043-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xeb6e68977cbd975239f19766340f754780769a14ffcc1a4da6643d2af0190043,PENDING,2022-12-03 14:07:36,2022-12-03 14:07:36,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x90208beb4755ee4c6f2821ec205cb0c1b9db9daf,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:132,GhostSwap,"Ghost Swap, a CLMM DEX on the Fantom chain that brings a unique twist to Fantom DeFi space. Ghost Swap, terrifyingly fast, and frighteningly efficient caters to all the market participants.",https://ghostswap.fi,Ghost-Swap,,ghostswap_fi,No,6,No," Ghost Swap, a CLMM DEX on the Fantom chain that brings a unique twist to Fantom DeFi space. Ghost Swap, terrifyingly fast, and frighteningly efficient caters to all the market participants.",
0xec9dfb75878279272f6f354f7710464466748df96bd22d79a7583d971b824070-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xec9dfb75878279272f6f354f7710464466748df96bd22d79a7583d971b824070,PENDING,2022-11-18 03:53:17,2022-11-18 03:53:17,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x703b6946b9ddaafb1e5c7d845e68960ea06c277b,0,50,Tenzing,"Anchain.AI is a solutions provider for web3-based anti-money laundering, risk management, smart contract services, and NFT toolings.

In the last 3 months, some of the biggest enterprises in the world have explored how Web3 can accelerate their business. Reddit, Starbucks, Meta and many more have launched web3 projects.

Here at Anchain.AI we are developing a tool for enterprises called Tenzing. The Tenzing Web3 Admin console is the world’s first all-in-one web3 admin console designed to help enterprises bring web3 vision to life -- in a fraction of the time, all without writing a single line of code. Built by leading experts in web3 cybersecurity and smart contract researchers, Tenzing enables enterprises to tap into the power of web3 quickly, securely, and at scale.

With Tenzing enterprises will gain access to the largest smart contract catalog in the industry, containing a range of audited smart contracts across all major blockchains – Fantom, Ethereum, Flow, Solana, and more.

Tenzing can reduce entry barriers and onboard your audience seamlessly by leveraging our strategic partnership with leading blockchains and payment providers

Enterprises using Tenzing can secure your platform with built-in AI-powered smart contract intelligence and risk management tech that are trusted by world's leading regulators and enterprises. (where our AML solutions secure the NFT project) 
Tenzing makes it easier for big brands to enter into the Fantom ecosystem easier and safer without having to hire web3 developers & a compliance/regulation team to start their NFT initiatives.

Project Name* 
Tenzing

Project Description* 
Our NFT Solutions: Tenzing
Tenzing is an end-to-end technical NFT product suite for brands and their customers for entering into web3, below is what the solution covers for the brand/client.
Web3 admin console: design a smart contract, deploy it to the blockchain, and interact with it. Execute transactions like minting, batch airdropping, listing for sale, and burning without writing a single line of code.
Access the largest audited smart contract catalog in the industry, containing a wide range of audited smart contracts across all major blockchains, like Fantom, Flow, Ethereum, Polygon, Solana, Klaytn, Algorand, and more. Deploy any of them in under 1 minute!
Secure your application using our AI-based risk engine to identify and prevent bad actors from interacting with your web3 application and conduct periodic health checks

Project Category* 
Web3 Admin Console

Team size* 
40-50

Country of Residence [Core Team Members]* 
United States

Team Composition Breakdown dedicated to Fantom*
2 back-end engineers
1 cloud engineer
1 front-end UI developer
1 UX/UI designer
1 product manager 
1 integration specialist
1 marketing manager 
1 business development lead 
1 developer advocate

Project Website* 
https://tenzing.ai/

Project Twitter URL*
https://twitter.com/AnChainAI

Project Github URL* 
https://github.com/orgs/AnChainAI/repositories

Project's 1 Year Roadmap on Fantom* 
Month 1: 
Develop a smart contract catalog for Fantom blockchain 
Add a list of applicable smart contracts under the catalog 
Month 2: 
Create a smart contract builder for customizable smart contracts
Connect smart contract catalog to Tenzing smart contract deployer
Month 3: 
Set up event listener system for Fantom blockchain
Integrate Fantom blockchain into Tenzing smart contract manager 
Month 4: 
Set up private keys management and access control systems 
Month 5: 
Connect Anchain Oracle for AML checks to Tenzing for Fantom blockchain
Month 6: 
Release Tenzing for Fantom ecosystem
Month 7-9:
Integrate new Token standards
Month 10-12:
Allow existing Fantom projects to connect to Tenzing

Related links to past/current projects built *
Website, Github, linkedin, twitter, discord URLs*

Anchain.AI Intro 
https://anchain.ai/
https://www.linkedin.com/company/anchainai/

AML products
CISO 
https://anchain.ai/products/ciso/
BEI 
https://anchain.ai/products/bei/
https://github.com/AnChainAI/BEI-Playground
SCREEN
https://anchain.ai/products/screen/

NFT projects
Tenzing
https://tenzing.ai/
Dooverse
https://dooverse.io/
https://twitter.com/Dooverse_nft
http://discord.gg/qt3NTj8Fdg
Metta Panda Club
https://mpc.xvsxsports.com/
https://twitter.com/metapandaclub
https://discord.com/invite/fbtPABTa8w
Heartism
https://heartism.xyz/
https://twitter.com/_heartism_nft
https://discord.com/invite/vFHYN6sBfE
Asoba
https://app.asoba.finance/
https://twitter.com/asobaDeFi
https://discord.com/invite/yxHqG3mh4h

Detailed usage of Grant *
Requesting $100k for development and onboarding Fantom into Tenzing.

Q1  - $30k
Develop a smart contract catalog for Fantom blockchain 
Add a list of applicable smart contracts under the catalog 
Create a smart contract builder for customizable smart contracts
Timeline of 3 months
Result: Builders on Fantom blockchain will have access to a pre-audited smart contract catalog
Q2 - $30k
Connect smart contract catalog to Tenzing smart contract deployer
Set up event listener system for Fantom blockchain
Integrate Fantom blockchain into Tenzing smart contract manager 
Timeline of 3 months
Result: Provide connectivity to deployer & smart contract manager integrated
Q3 - $20k
Set up private keys management and access control systems 
Connect Anchain Oracle for AML checks to Tenzing for Fantom blockchain
Release Tenzing for Fantom ecosystem
Timeline of 3 months
Result: The product support is enabled and ready to be released to Fantom blockchain
Q4 - $20k
Integrate new Token standards
Allow existing Fantom projects to connect to Tenzing
Timeline of 3 months
Result: Community-based tooling is enabled to make it easier for users to launch projects on Fantom blockchain

Milestones *
Our 1st milestone is to develop a smart contract catalog for the Fantom blockchain. With our expertise in developing and deploying smart contracts across different blockchains, we can customize the catalog to Fantom’s standards and allow the users to freely pick and choose from 
Our 2nd milestone is to create a smart contract builder to let users customize their smart contracts (in both a no-code and code-friendly fashion) and connect the catalog to Tenzing smart contract deployer with bank-grade security measures in place 
Our 3rd milestone is to integrate the smart contract templates supported in the catalog into Tenzing smart contract manager to enable users to perform transactions like minting, transferring, and burning NFTs without writing a single line of code. In addition, we will set up an event listener system for the Fantom blockchain to collect events from the chain and store them in our database 
The 4th milestone consists of setting up private key management and access control systems compatible with the Fantom network 
The 5th milestone consists of connecting Anchain’s Oracle (https://anchain.ai/blog/chainlinkaml/) for AML (anti-money laundering) checks to Tenzing so we can provide on-chain AML support via smart-contract connectivity on the Fantom blockchain 
The 6th milestone is to release Tenzing to the Fantom ecosystem
The 7th milestone is to Integrate new Token standards & allow existing Fantom projects to connect to Tenzing",https://tenzing.ai,,,@AnChainAI,We have not received funding before for Tenzing,40-50,Projected is live on Flow,"The Tenzing Web3 Admin console is the world’s first all-in-one web3 admin console designed to help enterprises bring web3 vision to life -- in a fraction of the time, all without writing a single line of code. Built by leading experts in web3 cybersecurity and smart contract researchers, Tenzing enables enterprises to tap into the power of web3 quickly, securely, and at scale.  With Tenzing enterprises will gain access to the largest smart contract catalog in the industry, containing a range of audited smart contracts across all major blockchains – Fantom, Ethereum, Flow, Solana, and more.  Tenzing can reduce entry barriers and onboard your audience seamlessly by leveraging our strategic partnership with leading blockchains and payment providers  Enterprises using Tenzing can secure your platform with built-in AI-powered smart contract intelligence and risk management tech that are trusted by world's leading regulators and enterprises. (where our AML solutions secure the NFT project)  Tenzing makes it easier for big brands to enter into the Fantom ecosystem easier and safer without having to hire web3 developers & a compliance/regulation team to start their NFT initiatives.",
0xece32957d795c4d13085bc78313442e96ebcff8b1e55e01b5b9d90ad45306660-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xece32957d795c4d13085bc78313442e96ebcff8b1e55e01b5b9d90ad45306660,PENDING,2022-12-04 16:53:10,2022-12-04 16:53:10,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x01e439813d54e3e0268593a18c4bdbedb11bffc5,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:141,UCPI,"UCPI is a UX focussed infra solution for web3 onboarding, identity, Auth and payments. 
We help onboard folks on Web3 with our simple UX. ",https://ucpi.tech,,https://www.github.com/ucpi,https://twitter.com/UcpiTech,No,6,No,We have built an infra layer that will help Fantom ecosystem Dapps to onboard more users with frictionless UX. Eventually helping in mass adoption and better user- journey benefitting Web2 and Web3 community.,
0xede0cd8cb5f3b3b1c8028528c6577b95dd79df5e151eb169fcba340e49864f55-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xede0cd8cb5f3b3b1c8028528c6577b95dd79df5e151eb169fcba340e49864f55,PENDING,2022-11-29 21:01:43,2022-11-29 21:01:43,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0x9ecaa163695cac650ad84a3a8ab3001f12d947e1,0,250:0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174:91,Modefi,"Modefi is a decentralized Oracle suite made to offer customizable aggregation and on-demand oracle solutions to DeFi ecosystems.

Modefi has been created from scratch to give developers multiple options to integrate the ecosystem into their application to support their business model. Data requests can be configured and requested directly from application smart contracts, or they can utilize the smart configuration wizard to request data from off-chain. In either case, the validator network will produce a value verified via the consensus mechanism, and the application contracts need only read it when ready.

Modefi specializes in user-made data requests that do not require the use of an API or specific data formatting. All data requests are human-verified via a consensus mechanism that is customizable based on the level of security the creator deems necessary. 

Users can request any type of data, including strings and numeric types such as integers, decimals, and fractions. A dataset can also be either a single value or list for greatly-improved flexibility, opening up options that do not currently exist in the market, while keeping the process code-free and executed in under 5 minutes.

Currently, the Oracle ecosystems across crypto are either a price feed or a Yes-or-No system. Modefi will change this to allow any and all information to enter the DeFi space and open up an entirely different world of DeFi data access. Supporting prediction markets, real estate, gambling, tournaments, insurance and more, the possibilities for use of the Modefi Oracle system are virtually endless.",https://modefi.io,,Modefi,Modefi_Official,Trustswap,16,Fantom Testnet (Product beta) / Ethereum (Main token),Modefi is a decentralized Oracle suite made to offer customizable aggregation and on-demand oracle solutions to DeFi ecosystems.,
0xf485b2815e6e74f157dc4f61bc79739e6b53ba54d05b8e8c70e5cb7423567244-0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xf485b2815e6e74f157dc4f61bc79739e6b53ba54d05b8e8c70e5cb7423567244,PENDING,2022-11-25 13:27:16,2022-11-25 13:27:16,0xebdb4156203c8b35b7a7c6f320786b98e5ac67c3,0xc7816ab57762479dcf33185bad7a1cfcb68a7997,0,77,Comunion,"The next generation all-in-one decentralized BUIDLing and Launch Network that aims to connect buidlers, ideas, and funding to build their Web3 project with zero costs, non-barriers and non-code, that generates a new relation of production based on blockchain technology, dedicated to establishing a new decentralized economy paradigm across the world with prosperity and equality.",https://comunion.org,https://github.com/comunion-io,,Comunion01,No,21,Yes,"Comunion is an all-in-one DAO and Web3 projects buidling and launch network to help buidlers and developers to create, build and manage their DAOs or Web3 projects with zero costs, non-barriers and non-code, so it's easy to bring huge amounts of developers, buidlers, DAOs and Web3 projects to build on Fantom to thrive Fantom ecosystem ",
